cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	new_sequence_id	new_start	new_end	new_length	new_pul_length_sum	new_percentage_in_puls	domain	phylum	class	order	family	genus	species	domain_new	phylum_new	class_new	order_new	family_new	genus_new	species_new
283	NZ_AAXF02000049	154477	169237		puldb		428982	287563	67.03381493862213							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
286	NZ_AAXF02000049	230202	244564		puldb		428982	287563	67.03381493862213							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
287	NZ_AAXF02000049	247593	280597		puldb		428982	287563	67.03381493862213							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
288	NZ_AAXF02000049	284347	294512		puldb		428982	287563	67.03381493862213							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
291	NZ_AAXF02000049	373187	389716		puldb		428982	287563	67.03381493862213							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
294	NZ_AAXF02000050	130673	137613		puldb		426007	135004	31.69055907532036							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
295	NZ_AAXF02000050	145670	159018		puldb		426007	135004	31.69055907532036							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
296	NZ_AAXF02000050	173320	191910		puldb		426007	135004	31.69055907532036							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
297	NZ_AAXF02000050	202687	223891		puldb		426007	135004	31.69055907532036							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
298	NZ_AAXF02000050	240326	247612		puldb		426007	135004	31.69055907532036							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
299	NZ_AAXF02000050	257559	265250		puldb		426007	135004	31.69055907532036							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
300	NZ_AAXF02000050	337095	354765		puldb		426007	135004	31.69055907532036							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
301	NZ_AAXF02000050	380319	392281		puldb		426007	135004	31.69055907532036							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
302	NZ_AAXF02000051	0	9342		puldb		507553	313167	61.70133956453809							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
303	NZ_AAXF02000051	25991	47197		puldb		507553	313167	61.70133956453809							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
307	NZ_AAXF02000051	208544	217783		puldb		507553	313167	61.70133956453809							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
3073	FP929033	5525323	5535428		puldb		5976145	290475	4.860574835449943							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens							
310	NZ_AAXF02000051	326226	337294		puldb		507553	313167	61.70133956453809							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
311	NZ_AAXF02000051	338278	355498		puldb		507553	313167	61.70133956453809							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
312	NZ_AAXF02000051	359702	378716		puldb		507553	313167	61.70133956453809							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
313	NZ_AAXF02000051	386418	398569		puldb		507553	313167	61.70133956453809							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
314	NZ_AAXF02000051	403927	427414		puldb		507553	313167	61.70133956453809							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
317	NZ_AAXF02000052	204941	217508		puldb		491071	78202	15.924784807084922							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
318	NZ_AAXF02000052	424734	454092		puldb		491071	78202	15.924784807084922							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
319	NZ_AAXF02000052	455273	491550		puldb		491071	78202	15.924784807084922							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
320	NZ_AAXF02000053	11322	22411		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
321	NZ_AAXF02000053	52211	69950		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
322	NZ_AAXF02000053	125708	138477		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
323	NZ_AAXF02000053	179745	189104		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
324	NZ_AAXF02000053	242574	264618		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
325	NZ_AAXF02000053	272365	283590		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
326	NZ_AAXF02000053	285501	308432		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
327	NZ_AAXF02000053	309751	323924		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
328	NZ_AAXF02000053	340025	347313		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
329	NZ_AAXF02000053	394078	414986		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
330	NZ_AAXF02000053	426487	447578		puldb		555155	170616	30.733038520773476							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
331	NZ_AAXF02000054	153068	180211		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
332	NZ_AAXF02000054	239977	279046		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
333	NZ_AAXF02000054	298031	355932		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
334	NZ_AAXF02000054	369560	431302		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
335	NZ_AAXF02000054	435337	486745		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
336	NZ_AAXF02000054	614725	633862		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
339	NZ_AAXF02000054	767803	775089		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
342	NZ_AAXF02000054	1050874	1057589		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
343	NZ_AAXF02000054	1068125	1086270		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
344	NZ_AAXF02000054	1089861	1105526		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
345	NZ_AAXF02000054	1128491	1148684		puldb		1147684	409058	35.642040840510106							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
3602	NZ_ABQC02000019	71558	133837		puldb		760260	62279	8.19180280430379							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius							
3651	NC_006347	2021215	2050211		puldb		5277274	28996	0.5494503412178333							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
3712	NC_003228	2004661	2011529		puldb		5205140	17589	0.3379159830475261							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
3713	NC_003228	4217917	4228638		puldb		5205140	17589	0.3379159830475261							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
3772	FQ312004	436949	455517		puldb		5373121	55804	1.038577020692443							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
3773	FQ312004	523100	536123		puldb		5373121	55804	1.038577020692443							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
3774	FQ312004	1582511	1594729		puldb		5373121	55804	1.038577020692443							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
4085	NC_009441	1591291	1614134		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4087	NC_009441	2339980	2354614		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4090	NC_009441	2455043	2471923		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4093	NC_009441	3429465	3441043		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4094	NC_009441	3587528	3597571		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4096	NC_009441	3881936	3893153		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4097	NC_009441	3984951	3995021		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4098	NC_009441	4189623	4209635		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4099	NC_009441	4242737	4251779		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4100	NC_009441	4501483	4513550		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4103	NC_009441	4693722	4710084		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4105	NC_009441	4992716	5003247		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4106	NC_009441	5033626	5051242		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4109	NC_009441	5224256	5235961		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4110	NC_009441	5273970	5284273		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4113	NC_009441	5642692	5658239		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4114	NC_009441	5821483	5838144		puldb		6096872	658150	10.794879735051023							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae							
4160	NC_015846	9230	19749		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4161	NC_015846	41274	55928		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4163	NC_015846	576787	586097		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4164	NC_015846	930942	941427		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4165	NC_015846	1187403	1201665		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4166	NC_015846	1490660	1513946		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4167	NC_015846	1842680	1849772		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4169	NC_015846	2090062	2098680		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4170	NC_015846	2153442	2169471		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4171	NC_015846	2385673	2400879		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
4172	NC_015846	2418762	2426103		puldb		2571406	177495	6.90264392320777							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus							
9088	NC_016610	2353086	2370434		puldb		3405521	33250	0.9763557470354757							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia							
PUL0001	NZ_GG692714	156723	175880	166486	dbcan		254337	19157	7.532132564274958							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis							
PUL0002	D83026	10377	12234	1423	dbcan		65143	1857	2.8506516433078	CP120613	4000571	4002428	4204738	1857	0.04416446399276245	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0003	NC_000964	1942714	1945654	1423	dbcan		4215606	44346	1.0519484031477324							Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis							
PUL0004	KM624528	1	3311	77133	dbcan		3311	3310	99.96979764421624	JQ963622	1	1923	1923	1922	99.9479979199168														
PUL0005	NC_003212	1844298	1849726	1642	dbcan		3011208	5428	0.1802598824126397							Bacteria	Bacillota	Bacilli	Lactobacillales	Listeriaceae	Listeria	Listeria innocua							
PUL0006	KF840174	236	13867	1422	dbcan		14067	13631	96.90054738039383	CP008934	1504847	1504874	3654829	27	0.0007387486528097484	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus stearothermophilus_A	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermoleovorans
PUL0007	LN890332	5399	15957	1244	dbcan		35714	10558	29.56263650109201																				
PUL0009	NC_013515	121344	139674	34105	dbcan		1662578	18330	1.1025046644428111							Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	Streptobacillus moniliformis							
PUL0010	NC_009328	1855422	1909199	33940	dbcan		3550319	53777	1.5147089599554293							Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans							
PUL0012	NC_002505	642814	661623	666	dbcan		2961149	31644	1.0686392342972273							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae							
PUL0014	NZ_CP020030	2035523	2046640	33940	dbcan		3640707	11117	0.30535277900693464							Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans							
PUL0015	NC_009004	1209752	1217592	1358	dbcan		2529478	20146	0.7964489115936173							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus cremoris							
PUL0016	NC_009004	428397	433134	1358	dbcan		2529478	20146	0.7964489115936173							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus cremoris							
PUL0017	NC_011898	2466252	2481041	1521	dbcan		4068724	94353	2.3189825606258867							Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium cellulolyticum							
PUL0018	NC_003098	285103	298853	1313	dbcan		2038615	23668	1.1609842957105683							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0019	Z49992	186	6736	1423	dbcan		6863	6550	95.43931225411627	CP147877	3958789	3965340	4217427	6551	0.1553316749762355	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0020	NC_013199	2717307	2734087	47715	dbcan		2968598	21412	0.7212832454916429							Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus							
PUL0021	NC_008526	2647312	2663903	1582	dbcan		2895264	16591	0.5730392807011727							Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei							
