cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	length	pul_length_sum	percentage_in_puls	domain	phylum	class	order	family	genus	species
310_PUL0422	LT622246	2240462	2251529	28116	puldb_dbcan	merged	false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
311	LT622246	2252514	2269733		puldb		false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
312	LT622246	2273938	2292951		puldb		false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
313	LT622246	2300654	2312804		puldb		false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
314	LT622246	2318163	2341649		puldb		false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
315_316	LT622246	2342475	2388266		puldb	merged	false	507553	313167	61.70133956453809	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
317	LT622246	5305203	5317768		puldb		false	491071	78202	15.924784807084922	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
320	LT622246	5571184	5582272		puldb		false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
321	LT622246	5612073	5629811		puldb		false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
322	LT622246	5685570	5698339		puldb		false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
323	LT622246	5739606	5748964		puldb		false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
324_PUL0747	LT622246	5802432	5824474	28116	puldb_dbcan	merged	false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
325	LT622246	5832222	5843446		puldb		false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
326_PUL0045	LT622246	5845358	5868288	28116	puldb_dbcan	merged	false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
327	LT622246	5869608	5883778		puldb		false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
328	LT622246	5899880	5907167		puldb		false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
329	LT622246	5953935	5974843		puldb		false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
330_PUL0425	LT622246	5986343	6007432	28116	puldb_dbcan	merged	false	555155	170616	30.733038520773476	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
332	LT622246	2859197	2898264		puldb		false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
333_PUL0529	LT622246	2917248	2975148	28116	puldb_dbcan	merged	false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
334_PUL0787	LT622246	2988777	3050519	28116	puldb_dbcan	merged	false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
335_PUL0788	LT622246	3054555	3105962	28116	puldb_dbcan	merged	false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
336	LT622246	3233942	3253078		puldb		false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
337_338	LT622246	3280345	3307007		puldb	merged	false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
339	LT622246	3387020	3394306		puldb		false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
340_341_348_PUL0306_PUL0566_PUL0427	LT622246	3571665	3629656	28116	puldb_dbcan_dbcan_dbcan	merged	false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
342	LT622246	3670087	3676801		puldb		false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
343	LT622246	3687337	3705481		puldb		false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
344	LT622246	3709073	3724737		puldb		false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
345_PUL0789	LT622246	3747702	3766894	28116	puldb_dbcan	merged	false	1147684	409058	35.642040840510106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PUL0178_PUL0167_275_276_PUL0565	LT622246	880968	932658	28116	dbcan_puldb_dbcan	merged	false	267235	36872	13.797593878047412	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PUL0326	LT622246	2698982	2711347	28116	dbcan		false	1147684	12367	1.0775614193453946	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PUL0746	LT622246	4169597	4183472	28116	dbcan		false	6472489	423946	6.549968644210906	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PUL0786_319	LT622246	4453647	4506924	28116	dbcan_puldb	merged	false	6472489	423946	6.549968644210906	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
PUL0791	LT622246	4611046	4627482	28116	dbcan		false	6472489	423946	6.549968644210906	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus
24087	LT629745	1394780	1414040		puldb		false	3545181	19260	0.5432726848079125	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia echinicola
PUL0332	LT674122	387	30039	77133	dbcan		false	30320	29652	97.79683377308707	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0334	LT674124	1	40228	77133	dbcan		false	40408	40227	99.55206889724806							
PUL0338_PUL0336	LT674128	328	43016	77133	dbcan	merged	false	44062	73654	167.15991103445145	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0339	LT674129	20	37156	77133	dbcan		false	37308	37136	99.53897287445052	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0340	LT674130	36	29087	77133	dbcan		false	29180	29051	99.55791638108293	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira eligens
PUL0341	LT674131	1	35638	77133	dbcan		false	35820	35637	99.48911222780569							
PUL0049	LT796702	173	31111	1861841	dbcan		false	31149	30938	99.32261067771036							
PUL0050	LT796703	70	23956	1861841	dbcan		false	24131	23886	98.98470846628818							
PUL0150	LT965928	1244357	1267465	227	dbcan		false	3620649	23108	0.6382281187709717	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora
PUL0593	M57692	1434	12828	33950	dbcan		false	12854	11394	88.64166796327991	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacterium	Thermoanaerobacterium aotearoense
PUL0135	MH687413	1	27138	53249	dbcan		false	27138	27137	99.99631513007591	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas fuliginea
PUL0012	NC_002505	642814	661623	666	dbcan		false	2961149	31644	1.0686392342972273	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
PUL0381	NC_002505	1355388	1361117	666	dbcan		false	2961149	31644	1.0686392342972273	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
PUL0579	NC_002505	1058502	1062895	666	dbcan		false	2961149	31644	1.0686392342972273	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
PUL0580	NC_002505	1930173	1932886	666	dbcan		false	2961149	31644	1.0686392342972273	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae
PUL0574	NC_002737	1312429	1324390	1314	dbcan		false	1852433	11961	0.6456913691345382	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes
PUL0744	NC_002973	2802883	2807265	1639	dbcan		false	2905187	4382	0.15083366406362136	Bacteria	Bacillota	Bacilli	Lactobacillales	Listeriaceae	Listeria	Listeria monocytogenes_B
PUL0195	NC_003030	444719	451147	1488	dbcan		false	3940880	6428	0.16311077728832138	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_S	Clostridium_S acetobutylicum
PUL0005	NC_003212	1844298	1849726	1642	dbcan		false	3011208	5428	0.1802598824126397	Bacteria	Bacillota	Bacilli	Lactobacillales	Listeriaceae	Listeria	Listeria innocua
PUL0701	NC_003919	4984490	5029051	346	dbcan		false	5175554	76433	1.4768080866318851	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas cissicola
PUL0702	NC_003919	2024740	2042333	346	dbcan		false	5175554	76433	1.4768080866318851	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas cissicola
PUL0719	NC_003919	3056086	3070365	346	dbcan		false	5175554	76433	1.4768080866318851	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas cissicola
PUL0207	NC_004368	1951803	1958763	1311	dbcan		false	2211485	6960	0.3147206515079234	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae
PUL0561	NC_004567	3100330	3091774	1590	dbcan		false	3308273	2022	0.06111950253198572	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum
PUL0603	NC_004567	2676726	2679930	1590	dbcan		false	3308273	2022	0.06111950253198572	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum
PUL0604	NC_004567	164479	171853	1590	dbcan		false	3308273	2022	0.06111950253198572	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum
PUL0577	NC_006370	541673	560134	74109	dbcan		false	4085304	18461	0.45188803574960396	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Photobacterium profundum_A
PUL0331	NC_006840	662465	667978	668	dbcan		false	2897536	5513	0.1902651080090118	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio	Aliivibrio fischeri_B
PUL0199	NC_007912	4176251	4200317	86304	dbcan		false	5057531	24066	0.4758448341690837	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Saccharophagus	Saccharophagus degradans
PUL0321	NC_007946	1676979	1683154	562	dbcan		false	5065741	6175	0.12189727031050344	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
PUL0671	NC_008255	1051545	1060308	985	dbcan		false	4433218	8763	0.19766679644447893	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	Cytophaga hutchinsonii
PUL0210	NC_008261	473690	487358	1502	dbcan		false	3256683	13668	0.4196908326662435	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Sarcina	Sarcina perfringens
PUL0021	NC_008526	2647312	2663903	1582	dbcan		false	2895264	16591	0.5730392807011727	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei
PUL0212	NC_008618	2006567	2020309	1680	dbcan		false	2089645	36014	1.7234506339593567	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis
PUL0213	NC_008618	2044437	2051250	1680	dbcan		false	2089645	36014	1.7234506339593567	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis
PUL0214	NC_008618	1763016	1778475	1680	dbcan		false	2089645	36014	1.7234506339593567	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis
PUL0573	NC_010572	5564640	5570805	1911	dbcan		false	8545929	6165	0.07213961173793978	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseus
PUL0710	NC_010655	641820	650608	239935	dbcan		false	2664102	16216	0.6086854031865147	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
PUL0711	NC_010655	1310567	1317995	239935	dbcan		false	2664102	16216	0.6086854031865147	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
PUL0215	NC_010995	3175359	3185628	155077	dbcan		false	4576573	10269	0.2243818682669325	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	Cellvibrio japonicus
PUL0196	NC_010999	288852	300044	1582	dbcan		false	3079196	11192	0.36347150360029046	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei
PUL0407	NC_010999	723908	728489	1582	dbcan		false	12009	4582	38.15471729536181	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei
PUL0266	NC_012028	114293	135268	2247	dbcan		false	525943	20975	3.9880747533477963							
PUL0634	NC_012781	236959	244278	39491	dbcan		false	3449685	7319	0.21216429905918946	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis
7760_PUL0442	NC_013132	2680099	2700496	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7761_PUL0440	NC_013132	3319046	3335701	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7762_PUL0438	NC_013132	3841071	3856769	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7763_PUL0436	NC_013132	6331436	6357908	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7764_PUL0443	NC_013132	6369913	6393100	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7765_PUL0444	NC_013132	7078936	7092227	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7766_PUL0441	NC_013132	7758625	7770685	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7767_PUL0437	NC_013132	7998112	8013270	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7768_PUL0435	NC_013132	8429021	8451532	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
7769_PUL0439	NC_013132	8966770	8977293	79329	puldb_dbcan	merged	false	9127347	175952	1.9277452692441737	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis
PUL0349	NC_013192	1609965	1613940	40542	dbcan		false	2465610	3975	0.16121771083017997	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis
PUL0009	NC_013515	121344	139674	34105	dbcan		false	1662578	18330	1.1025046644428111	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	Streptobacillus moniliformis
PUL0342	NC_014033	3346598	3359433	839	dbcan		false	3619559	12835	0.3546012097053812	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella ruminicola
PUL0730	NC_014934	476402	500825	59600	dbcan		false	4888353	24423	0.49961612837698094	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola
PUL0029	NC_015067	2209677	2271573	216816	dbcan		false	2385164	79112	3.316836913520412	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0720	NC_015067	266861	284077	216816	dbcan		false	2385164	79112	3.316836913520412	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0608	NC_015977	885483	897323	301301	dbcan		false	3592125	31254	0.8700699446706337	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis
PUL0699	NC_015977	2480616	2500030	585394	dbcan		false	3592125	31254	0.8700699446706337	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis
PUL0022	NC_016023	736768	743451	1398	dbcan		false	3552226	11764	0.3311726224626474	Bacteria	Bacillota	Bacilli	Bacillales_B	Bacillaceae_C	Weizmannia	Weizmannia faecalis
PUL0023	NC_016023	839150	844231	1398	dbcan		false	3552226	11764	0.3311726224626474	Bacteria	Bacillota	Bacilli	Bacillales_B	Bacillaceae_C	Weizmannia	Weizmannia faecalis
9088	NC_016610	2353086	2370434		puldb		false	3405521	33250	0.9763557470354757	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia
PUL0700	NC_016610	2445130	2461032	203275	dbcan		false	3405521	33250	0.9763557470354757	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia
PUL0269	NC_017943	25887	44810	2252	dbcan		false	321908	18923	5.878387613852405							
PUL0729	NC_020238	5336873	5346552	1428	dbcan		false	5646799	9679	0.17140684483368365	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus
PUL0658	NC_021020	1747686	1765259	853	dbcan		false	3214418	23132	0.7196326053425535	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii
PUL0659	NC_021020	989705	995264	853	dbcan		false	3214418	23132	0.7196326053425535	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii
PUL0725	NZGN01000053	366	10437	2024839	dbcan		false	14394	10071	69.96665277198832	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Salinivivens	Salinivivens sp002691045
PUL0028	NZ_AAYG02000020	134626	149292	33038	dbcan		false	167462	14666	8.757807741457764	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B gnavus
PUL0793	NZ_ABJL02000006	46951	77011	329854	dbcan		false	574965	30060	5.228144321828285	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
PUL0643	NZ_ABJL02000007	167129	189673	329854	dbcan		false	1438659	22544	1.567014838123558	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
3602_PUL0225	NZ_ABQC02000019	71558	133837	310297	puldb_dbcan	merged	false	760260	62279	8.19180280430379	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
PUL0609	NZ_ACFY01000084	45466	61920	360807	dbcan		false	110525	16454	14.887129608685818	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
PUL0394_PUL0632	NZ_ACFY01000156	29140	36513	360807	dbcan	merged	false	7858	7372	93.81522015780097	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
PUL0673	NZ_AP012330	2208139	2217803	28026	dbcan		false	2313752	9664	0.41767657034980415	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum
PUL0650	NZ_AP022379	35557	47456	216816	dbcan		false	2273627	11899	0.5233488166704565	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0635	NZ_BLYL01000002	70950	76292	33043	dbcan		false	261617	5342	2.041916236330208	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus aceti
PUL0636	NZ_BLYL01000009	14990	22272	33043	dbcan		false	141654	7282	5.140694932723396	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus aceti
PUL0755	NZ_BTHI01000008	50227	64778	418240	dbcan		false	135822	14551	10.71328650734049	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A wexlerae_B
PUL0654	NZ_CAJQES010000007	56564	116108	320912	dbcan		false	132542	59544	44.92462766519292	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter dokdonensis
PUL0655	NZ_CAJQES010000017	10692	25936	320912	dbcan		false	80886	15244	18.84627747694286	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter dokdonensis
PUL0327	NZ_CAWH010000143	18754	27639	1351	dbcan		false	54473	8885	16.31083288968847	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
PUL0777	NZ_CAWLDM010000001	825302	866107	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0778	NZ_CAWLDM010000001	1354823	1382854	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0779	NZ_CAWLDM010000001	1497165	1524265	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0780	NZ_CAWLDM010000001	2673596	2721482	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0781	NZ_CAWLDM010000001	4971656	5000661	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0782	NZ_CAWLDM010000001	5325807	5350204	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0783	NZ_CAWLDM010000001	6350456	6389301	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0784	NZ_CAWLDM010000001	6897268	6909411	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0785	NZ_CAWLDM010000001	7257044	7296969	445327	dbcan		false	7962739	288137	3.618566425447324	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula	Rhodopirellula lusitana
PUL0732	NZ_CP009976	4522759	4551467	76594	dbcan		false	4635105	28708	0.6193602949663491	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica
PUL0568	NZ_CP010086	6311368	6316315	1520	dbcan		false	6485394	4947	0.07627909730696393	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium beijerinckii
PUL0607	NZ_CP014224	1677698	1717015	1790137	dbcan		false	3427057	109007	3.180775808514419	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
PUL0715	NZ_CP014224	2761835	2778420	1790137	dbcan		false	3427057	109007	3.180775808514419	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
PUL0727	NZ_CP014224	1788619	1841724	1790137	dbcan		false	3427057	109007	3.180775808514419	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
