cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	domain	phylum	class	order	family	genus	species	length	pul_length_sum	percentage_in_puls	origin
PUL0759	NZ_CP102288	355831	365545	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0767	NZ_CP102288	434338	466766	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0760	NZ_CP102288	546421	560634	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0770	NZ_CP102288	864253	876017	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0766	NZ_CP102288	2366674	2377238	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0769	NZ_CP102288	2453316	2471587	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0761	NZ_CP102288	3016180	3034875	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0768	NZ_CP102288	3094181	3109415	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0762	NZ_CP102288	3278053	3299246	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0763	NZ_CP102288	3309626	3319524	537011	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	3325514	211696	6.3658129239570185	experimental
PUL0641	NZ_DS499729	73694	81982	105841	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	107816	8288	7.687170735326853	experimental
PUL0664	NZ_DS990119	268931	297885	310297	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	571288	28954	5.068196776406996	experimental
PUL0663	NZ_DS990123	30514	46197	310297	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	147256	15683	10.650160265116531	experimental
PUL0098	NZ_DS990126	30380	44393	310297	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	123012	44334	36.04038630377524	experimental
PUL0101	NZ_DS990126	54056	84377	310297	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	123012	44334	36.04038630377524	experimental
PUL0754	NZ_GG657685	174321	185015	53443	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A hydrogenotrophica	474463	10694	2.2539165330067887	experimental
PUL0686	NZ_GG694015	628137	645739	46124	dbcan		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Granulicatella	Granulicatella adiacens	760519	23540	3.095254687917067	experimental
cblaster_PUL0278	NZ_GG694015	691729	697667	46124	cblaster		false	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Granulicatella	Granulicatella adiacens	760519	23540	3.095254687917067	experimental
PUL0648	NZ_GL892007	234463	309097	163665	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas mossii	404348	74634	18.457863028876115	experimental
PUL0531	NZ_HG326223	172559	177453	615	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii	5113802	9429	0.1843833609514017	experimental
PUL0307	NZ_HG326223	3032487	3037022	615	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii	5113802	9429	0.1843833609514017	experimental
cblaster_PUL0410	NZ_JAEFCJ010000001	519646	525122	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5176680	29709	0.5739006467465634	experimental
cblaster_PUL0351	NZ_JAEFCJ010000001	1439249	1444135	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5176680	29709	0.5739006467465634	experimental
cblaster_PUL0571	NZ_JAEFCJ010000001	2347169	2354078	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5176680	29709	0.5739006467465634	experimental
cblaster_PUL0321	NZ_JAEFCJ010000001	2521782	2527959	562	cblaster		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5176680	29709	0.5739006467465634	experimental
PUL0751	NZ_JAEFCJ010000001	3865119	3871380	562	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	5176680	29709	0.5739006467465634	experimental
PUL0756	NZ_JH815203	384150	410513	742726	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	1217791	26363	2.1648213856072185	experimental
PUL0757	NZ_JH815204	116612	129267	742726	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	979427	20908	2.134717544033399	experimental
PUL0758	NZ_JH815204	771118	779371	742726	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	979427	20908	2.134717544033399	experimental
PUL0164	NZ_JHZY01000004	1690359	1719497	1392489	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000687915	2318059	29138	1.2569999296825491	experimental
PUL0698	NZ_JQNJ01000001	479375	519385	111500	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas	Flagellimonas sp000745185	4424696	40010	0.904242912959444	experimental
19097_PUL0160	NZ_JQNQ01000001	1814119	1877793	1250278	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315	4212161	110825	2.631072269079933	experimental
19098	NZ_JQNQ01000001	2147638	2164970		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315	4212161	110825	2.631072269079933	experimental
19099_PUL0165	NZ_JQNQ01000001	2250021	2279840	1250278	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter sp000745315	4212161	110825	2.631072269079933	experimental
PUL0733	NZ_KB890760	14002	39447	346377	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Echinicola	Echinicola pacifica	148935	25445	17.08463423641186	experimental
PUL0651	NZ_KB898707	82900	184489	396005	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Gilvimarinus	Gilvimarinus chinensis	774481	101589	13.117042251520695	experimental
PUL0097_PUL0096_cblaster_PUL0091_PUL0092_cblaster_PUL0721	NZ_KB905472	535723	570461	204516	dbcan_cblaster_cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis	3116102	34738	1.1147902090496395	experimental
cblaster_PUL0227	NZ_KE386494	333960	351825	44256	cblaster		false	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus	1071729	41662	3.887363316659342	experimental
PUL0309	NZ_KE386494	723442	739979	44256	dbcan		false	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus	1071729	41662	3.887363316659342	experimental
PUL0217	NZ_KE386494	1052130	1059390	44256	dbcan		false	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus	1071729	41662	3.887363316659342	experimental
cblaster_PUL0697	NZ_LACM01000001	182415	186416	1387557	cblaster		false	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor danielii	2834482	87915	3.101624917709832	experimental
cblaster_PUL0695	NZ_LACM01000001	899159	905667	1387557	cblaster		false	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor danielii	2834482	87915	3.101624917709832	experimental
cblaster_PUL0696	NZ_LACM01000001	1142130	1159840	1387557	cblaster		false	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor danielii	2834482	87915	3.101624917709832	experimental
PUL0322	NZ_LACM01000001	2094992	2154688	1387557	dbcan		false	Bacteria	Bacillota	Thermoanaerobacteria	Caldicellulosiruptorales	Caldicellulosiruptoraceae	Caldicellulosiruptor	Caldicellulosiruptor danielii	2834482	87915	3.101624917709832	experimental
PUL0099	NZ_LR027880	217565	227092	166486	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	254337	48587	19.10339431541616	experimental
PUL0001	NZ_LR027880	1162413	1181577	166486	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	254337	48587	19.10339431541616	experimental
PUL0642	NZ_LR027880	4318380	4338276	166486	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	254337	48587	19.10339431541616	experimental
PUL0460	NZ_LSNE01000005	77024	114972	1799789	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola hydrolytica	925268	89045	9.623698215003653	experimental
PUL0796	NZ_LSNE01000005	187809	238906	1799789	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola hydrolytica	925268	89045	9.623698215003653	experimental
cblaster_PUL0264_PUL0147	NZ_LT965930	17039	67290	227	cblaster_dbcan	merged	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora	143981	50251	34.90113278835402	experimental
PUL0675	NZ_MWQX02000053	2616	8450	573	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas	Marinomonas foliarum	12562	5834	46.44164941888234	experimental
PUL0677	NZ_MYFN02000025	10359	16112	1967501	dbcan		false	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	Shinella sumterensis	33819	5753	17.011147579762856	experimental
PUL0676	NZ_MYFP02000002	307028	312828	1963027	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp001426925	326526	5800	1.7762750898856445	experimental
PUL0459	NZ_PJAI02000001	312861	400633	1982103	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia echini	664069	87772	13.217301214181056	experimental
PUL0458	NZ_PJAI02000005	97665	174649	1982103	dbcan		false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia	Colwellia echini	230662	76984	33.37524169564124	experimental
PUL0300	NZ_PJDO01000018	15593	34141	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	117618	72754	61.85617847608359	experimental
cblaster_PUL0029_PUL0295	NZ_PJDO01000018	55039	109245	216816	cblaster_dbcan	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	117618	72754	61.85617847608359	experimental
cblaster_PUL0720	NZ_PJDX01000003	52839	70215	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	210964	34104	16.16579131984604	experimental
PUL0299_cblaster_PUL0673_cblaster_PUL0740	NZ_PJDX01000003	147509	164237	216816	dbcan_cblaster_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	210964	34104	16.16579131984604	experimental
cblaster_PUL0032	NZ_PJEE01000001	112315	116804	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	454785	33761	7.423507811383401	experimental
cblaster_PUL0720	NZ_PJEE01000001	239702	257069	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	454785	33761	7.423507811383401	experimental
cblaster_PUL0283_cblaster_PUL0297_PUL0298_cblaster_PUL0367	NZ_PJEE01000001	419369	431274	216816	cblaster_dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	454785	33761	7.423507811383401	experimental
cblaster_PUL0283_cblaster_PUL0298_PUL0297_cblaster_PUL0367	NZ_PJEG01000006	13105	25205	216816	cblaster_dbcan_cblaster	merged	false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp959020155	36295	12100	33.33792533406805	experimental
PUL0406	NZ_PXJC01000002	246468	268868	35786	dbcan		false	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter	Coprothermobacter proteolyticus	323931	22400	6.915052897067586	experimental
cblaster_PUL0147_PUL0264	NZ_SEUH01000010	50630	99413	77608	cblaster_dbcan	merged	false	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora	111950	48783	43.57570343903529	experimental
PUL0737	NZ_VISB01000001	216319	247401	1250050	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sedimenticola	4347041	183411	4.219214863627926	experimental
PUL0738	NZ_VISB01000001	3238797	3314997	1250050	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sedimenticola	4347041	183411	4.219214863627926	experimental
PUL0739	NZ_VISB01000001	3898483	3974612	1250050	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sedimenticola	4347041	183411	4.219214863627926	experimental
PUL0749	OZ022674	14403	20763	77133	dbcan		false								22594	6360	28.14906612374967	experimental
cblaster_PUL0300	PJDT01000028	94524	113123	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	178408	26029	14.589592394959867	experimental
PUL0296	PJDT01000028	157706	165136	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	178408	26029	14.589592394959867	experimental
cblaster_PUL0031	PJEE01000011	32559	36718	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	519233	28807	5.54799097900172	experimental
PUL0294	PJEE01000011	293988	308944	216816	dbcan		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	519233	28807	5.54799097900172	experimental
cblaster_PUL0576	PJEE01000011	376643	386335	216816	cblaster		false	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	519233	28807	5.54799097900172	experimental
PUL0612	RHLF01000001	1252462	1269410	192149	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas_A	Flagellimonas_A sp003712125	1487548	16948	1.139324579778266	experimental
PUL0611	RHLG01000001	87985	112122	1883156	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sp003712105	984888	24137	2.4507355151042556	experimental
cblaster_PUL0282	SIWZ01000001	835742	842374	1423	cblaster		false	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	4063450	13146	0.3235181926687913	experimental
PUL0082	SIWZ01000001	3978451	3984965	1423	dbcan		false	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	4063450	13146	0.3235181926687913	experimental
cblaster_PUL0582	AE005176	176337	181104		predicted													predicted
cblaster_PUL0142	AE014295	1728550	1733232		predicted													predicted
cblaster_PUL0475	AL645882	3049836	3057653		predicted													predicted
cblaster_PUL0168	AM406671	2194373	2202023		predicted													predicted
cblaster_PUL0387	AM743169	4123181	4127762		predicted													predicted
cblaster_PUL0365_cblaster_PUL0719	AM743169	1216834	1227585		predicted	merged												predicted
PULpy_PUL10	CP000139	678281	704733		predicted													predicted
PULpy_PUL11	CP000139	709692	733859		predicted													predicted
PULpy_PUL12	CP000139	753893	768048		predicted													predicted
PULpy_PUL13	CP000139	808837	818941		predicted													predicted
PULpy_PUL14	CP000139	831491	841951		predicted													predicted
PULpy_PUL15	CP000139	854692	890582		predicted													predicted
PULpy_PUL16	CP000139	891106	908346		predicted													predicted
PULpy_PUL17	CP000139	1006513	1011282		predicted													predicted
PULpy_PUL18	CP000139	1013984	1058707		predicted													predicted
PULpy_PUL19	CP000139	1068185	1073113		predicted													predicted
PULpy_PUL2	CP000139	138127	154278		predicted													predicted
PULpy_PUL20	CP000139	1139855	1147862		predicted													predicted
PULpy_PUL21	CP000139	1245420	1256947		predicted													predicted
PULpy_PUL22	CP000139	1264336	1269097		predicted													predicted
PULpy_PUL23	CP000139	1324232	1343516		predicted													predicted
PULpy_PUL24	CP000139	1385503	1393793		predicted													predicted
PULpy_PUL25	CP000139	1401610	1421650		predicted													predicted
PULpy_PUL26	CP000139	1427128	1443156		predicted													predicted
PULpy_PUL27	CP000139	1484628	1516140		predicted													predicted
PULpy_PUL28	CP000139	1519018	1527204		predicted													predicted
PULpy_PUL29	CP000139	1553334	1579033		predicted													predicted
PULpy_PUL3	CP000139	161024	209049		predicted													predicted
PULpy_PUL30	CP000139	1680497	1685142		predicted													predicted
PULpy_PUL31	CP000139	1695354	1713356		predicted													predicted
PULpy_PUL32	CP000139	1817318	1828121		predicted													predicted
PULpy_PUL33	CP000139	2202607	2207493		predicted													predicted
PULpy_PUL34	CP000139	2266143	2280191		predicted													predicted
PULpy_PUL35	CP000139	2287062	2307471		predicted													predicted
PULpy_PUL36	CP000139	2329464	2353878		predicted													predicted
PULpy_PUL37	CP000139	2384680	2389192		predicted													predicted
PULpy_PUL38	CP000139	2391332	2395837		predicted													predicted
PULpy_PUL39	CP000139	2397692	2427769		predicted													predicted
PULpy_PUL40	CP000139	2560223	2571658		predicted													predicted
PULpy_PUL41	CP000139	2613122	2617873		predicted													predicted
PULpy_PUL42	CP000139	2620058	2629960		predicted													predicted
PULpy_PUL43	CP000139	2771111	2808016		predicted													predicted
PULpy_PUL44	CP000139	2827181	2854894		predicted													predicted
PULpy_PUL45	CP000139	2866265	2871290		predicted													predicted
PULpy_PUL46	CP000139	2874576	2893329		predicted													predicted
PULpy_PUL47	CP000139	3115549	3120233		predicted													predicted
PULpy_PUL48	CP000139	3122533	3134343		predicted													predicted
PULpy_PUL49	CP000139	3143077	3147898		predicted													predicted
PULpy_PUL5	CP000139	325420	336931		predicted													predicted
PULpy_PUL50	CP000139	3252778	3257514		predicted													predicted
PULpy_PUL51	CP000139	3408112	3440807		predicted													predicted
PULpy_PUL52	CP000139	3679647	3707233		predicted													predicted
PULpy_PUL53	CP000139	3709509	3714493		predicted													predicted
PULpy_PUL55	CP000139	4355325	4359769		predicted													predicted
PULpy_PUL56	CP000139	4570536	4580651		predicted													predicted
PULpy_PUL57	CP000139	4582462	4587223		predicted													predicted
PULpy_PUL58	CP000139	5055175	5060517		predicted													predicted
PULpy_PUL6	CP000139	435317	450872		predicted													predicted
PULpy_PUL7	CP000139	460919	467305		predicted													predicted
PULpy_PUL8	CP000139	527392	535325		predicted													predicted
PULpy_PUL9	CP000139	561279	573552		predicted													predicted
cblaster_PUL0112_PUL0106	CP000139	1620651	1638769		predicted													predicted
cblaster_PUL0770	CP000139	2991118	2999788		predicted													predicted
cblaster_PUL0142	CP000303	2302257	2306877		predicted													predicted
cblaster_PUL0576	CP000303	1970704	1979207		predicted													predicted
cblaster_PUL0673	CP000303	1603797	1608689		predicted													predicted
cblaster_PUL0741	CP000303	2155635	2161312		predicted													predicted
PULpy_PUL1	CP000685	189511	194585		predicted													predicted
PULpy_PUL2	CP000685	413623	418344		predicted													predicted
PULpy_PUL3	CP000685	725346	730065		predicted													predicted
PULpy_PUL33	CP000685	5413366	5418702		predicted													predicted
PULpy_PUL34	CP000685	5429157	5433770		predicted													predicted
PULpy_PUL36	CP000685	5614543	5619156		predicted													predicted
PULpy_PUL8	CP000685	2222995	2227657		predicted													predicted
cblaster_PUL0142	CP001095	2741997	2746694		predicted													predicted
cblaster_PUL0212	CP001095	46991	52818		predicted													predicted
PULpy_PUL10	CP002534	1828395	1836619		predicted													predicted
PULpy_PUL12	CP002534	2405402	2420714		predicted													predicted
PULpy_PUL13	CP002534	2604827	2618857		predicted													predicted
PULpy_PUL14	CP002534	2632176	2636770		predicted													predicted
PULpy_PUL15	CP002534	2735161	2754735		predicted													predicted
PULpy_PUL16	CP002534	2768930	2796503		predicted													predicted
PULpy_PUL17	CP002534	2806528	2811579		predicted													predicted
PULpy_PUL18	CP002534	2843537	2848371		predicted													predicted
PULpy_PUL19	CP002534	2855530	2860145		predicted													predicted
PULpy_PUL2	CP002534	444291	487620		predicted													predicted
PULpy_PUL20	CP002534	3416583	3421463		predicted													predicted
PULpy_PUL21	CP002534	3700096	3710666		predicted													predicted
PULpy_PUL3	CP002534	743363	748091		predicted													predicted
PULpy_PUL4	CP002534	748620	763450		predicted													predicted
PULpy_PUL5	CP002534	852382	863409		predicted													predicted
PULpy_PUL6	CP002534	1352195	1379501		predicted													predicted
PULpy_PUL8	CP002534	1558732	1566208		predicted													predicted
PULpy_PUL9	CP002534	1635558	1640224		predicted													predicted
cblaster_21161_PULpy_PUL7	CP002534	1432969	1446936		predicted	merged												predicted
cblaster_PUL0006	CP002835	241626	251376		predicted													predicted
cblaster_PUL0142	CP006712	2179866	2184486		predicted													predicted
cblaster_PUL0576	CP006712	1850776	1859279		predicted													predicted
cblaster_PUL0673	CP006712	1498873	1503765		predicted													predicted
cblaster_PUL0741	CP006712	2027394	2033071		predicted													predicted
PULpy_PUL1	CP016359	169999	174625		predicted													predicted
PULpy_PUL12	CP016359	2013036	2017705		predicted													predicted
PULpy_PUL13	CP016359	2398366	2414618		predicted													predicted
PULpy_PUL16	CP016359	3448376	3452808		predicted													predicted
PULpy_PUL4	CP016359	713481	739832		predicted													predicted
PULpy_PUL5	CP016359	751199	763184		predicted													predicted
PULpy_PUL6	CP016359	933533	938206		predicted													predicted
PULpy_PUL7	CP016359	1003750	1008353		predicted													predicted
PULpy_PUL9	CP016359	1144515	1156499		predicted													predicted
PULpy_PUL1	CP019300	489756	494628		predicted													predicted
PULpy_PUL2	CP019300	646861	656132		predicted													predicted
PULpy_PUL1	CP091797	15425	20056		predicted													predicted
PULpy_PUL10	CP091797	634044	639303		predicted													predicted
PULpy_PUL11	CP091797	644315	661714		predicted													predicted
PULpy_PUL12	CP091797	707916	719390		predicted													predicted
PULpy_PUL13	CP091797	743018	750716		predicted													predicted
PULpy_PUL14	CP091797	793705	807404		predicted													predicted
PULpy_PUL15	CP091797	837182	852716		predicted													predicted
PULpy_PUL16	CP091797	866116	871187		predicted													predicted
PULpy_PUL17	CP091797	956985	975928		predicted													predicted
PULpy_PUL3	CP091797	172208	179352		predicted													predicted
PULpy_PUL4	CP091797	182788	204702		predicted													predicted
PULpy_PUL5	CP091797	363970	379230		predicted													predicted
PULpy_PUL6	CP091797	428375	433293		predicted													predicted
PULpy_PUL7	CP091797	481173	486176		predicted													predicted
PULpy_PUL8	CP091797	499898	505022		predicted													predicted
PULpy_PUL9	CP091797	536850	541959		predicted													predicted
PULpy_PUL10	CP091800	647714	652973		predicted													predicted
PULpy_PUL11	CP091800	744456	749565		predicted													predicted
PULpy_PUL12	CP091800	795718	800842		predicted													predicted
PULpy_PUL14	CP091800	857458	862343		predicted													predicted
PULpy_PUL15	CP091800	929851	934192		predicted													predicted
PULpy_PUL16	CP091800	937546	945236		predicted													predicted
PULpy_PUL17	CP091800	1094714	1118510		predicted													predicted
PULpy_PUL18	CP091800	1121948	1129091		predicted													predicted
PULpy_PUL2	CP091800	140785	145416		predicted													predicted
PULpy_PUL3	CP091800	303587	313485		predicted													predicted
PULpy_PUL5	CP091800	429444	441421		predicted													predicted
PULpy_PUL6	CP091800	466097	479780		predicted													predicted
PULpy_PUL7	CP091800	522738	530435		predicted													predicted
PULpy_PUL8	CP091800	563063	574511		predicted													predicted
PULpy_PUL9	CP091800	626822	644219		predicted													predicted
cblaster_PUL0554_PULpy_PUL4	CP091800	402519	412566		predicted	merged												predicted
PULpy_PUL1	CU207366	7743	18255		predicted													predicted
PULpy_PUL10	CU207366	2870683	2875200		predicted													predicted
PULpy_PUL13	CU207366	2953045	2963767		predicted													predicted
PULpy_PUL15	CU207366	3764539	3769306		predicted													predicted
PULpy_PUL2	CU207366	42573	49728		predicted													predicted
PULpy_PUL3	CU207366	414012	429175		predicted													predicted
PULpy_PUL5	CU207366	1082916	1093822		predicted													predicted
PULpy_PUL7	CU207366	1314869	1319782		predicted													predicted
PULpy_PUL8	CU207366	1433381	1437779		predicted													predicted
PULpy_PUL9	CU207366	1775895	1819964		predicted													predicted
PULpy_PUL11_PULpy_PUL12	CU207366	2947635	2952425		predicted	merged												predicted
PULpy_PUL4_cblaster_24478	CU207366	759215	780420		predicted	merged												predicted
PULpy_PUL1	FP476056	160802	165447		predicted													predicted
PULpy_PUL13	FP476056	1104394	1109094		predicted													predicted
